Product_ID,Extraction_Date,Staples_Final_Price,Amz_Final_Price,Google_Visits,Google_Revenue,Google_Order,Google_Unique_Visitors,SC_Visits,SC_Revenue,SC_Order,SC_Unique_Visitors,Direct_Visits,Direct_Revenue,Direct_Order,Direct_Unique_Visitors
372623,2014-10-24,3.79,3.79,10,30.32,3,10,0,0,0,0,17,64.43,9,16
372623,2014-10-27,3.79,3.79,12,53.06,4,11,0,0,0,0,24,288.04,9,21
372623,2014-10-28,3.79,3.79,7,15.16,3,7,0,0,0,0,19,117.49,8,18
372623,2014-10-29,3.79,3.79,9,18.95,2,9,0,0,0,0,24,178.13,11,24
372623,2014-10-30,3.79,3.79,9,0,0,8,0,0,0,0,25,128.86,9,24
372623,2014-10-31,3.79,3.79,12,7.58,2,11,0,0,0,0,11,22.74,2,11
372623,2014-11-03,3.79,3.79,12,7.58,2,12,0,0,0,0,25,102.33,11,25
372623,2014-11-04,3.79,3.79,14,3.79,1,12,0,0,0,0,23,125.07,9,21
372623,2014-11-05,3.79,3.79,7,11.37,1,7,0,0,0,0,23,98.54,8,19
372623,2014-11-06,3.79,3.79,15,15.16,3,14,0,0,0,0,23,83.38,8,20
372623,2014-11-07,3.79,3.79,13,94.75,2,13,0,0,0,0,17,56.85,6,15
372623,2014-11-10,3.79,3.79,15,79.59,3,15,0,0,0,0,18,94.75,6,17
372623,2014-11-11,3.79,3.79,19,75.8,2,18,0,0,0,0,12,34.11,3,11
372623,2014-11-12,3.79,3.79,8,7.58,1,8,0,0,0,0,18,45.48,4,17
372623,2014-11-13,3.79,3.79,14,0,0,13,0,0,0,0,16,102.33,9,16
372623,2014-11-14,3.79,3.79,4,0,0,4,0,0,0,0,15,56.85,5,15
372623,2014-11-17,3.79,3.79,12,53.06,3,12,0,0,0,0,19,56.85,5,18
372623,2014-11-18,3.79,3.79,9,11.37,1,9,0,0,0,0,20,94.75,7,18
372623,2014-11-19,3.79,3.79,14,18.95,1,13,0,0,0,0,23,155.39,9,22
372623,2014-11-20,3.79,3.79,10,0,0,10,0,0,0,0,21,26.53,3,21
372623,2014-11-21,3.79,3.79,5,7.58,2,5,0,0,0,0,17,49.27,4,17
372623,2014-11-24,3.79,3.79,14,144.02,5,12,0,0,0,0,17,125.07,8,16
372623,2014-11-25,3.79,3.79,7,11.37,1,7,0,0,0,0,13,87.17,3,11
372623,2014-11-26,3.79,3.79,4,22.74,2,4,0,0,0,0,14,41.69,5,14
372623,2014-11-27,3.79,3.79,1,0,0,1,0,0,0,0,3,0,0,3
372623,2014-11-28,3.79,2.99,1,0,0,1,0,0,0,0,8,22.74,2,8
372623,2014-12-01,3.79,2.99,6,22.74,1,5,0,0,0,0,17,208.45,5,16
372623,2014-12-02,3.79,2.99,8,3.39,1,8,0,0,0,0,27,172.89,10,26
372623,2014-12-03,3.39,2.99,8,37.29,3,8,0,0,0,0,20,162.72,11,20
372623,2014-12-04,3.39,2.99,13,50.85,2,13,0,0,0,0,14,57.63,4,14
372623,2014-12-05,3.39,2.99,7,34.11,3,7,0,0,0,0,19,79.59,5,18
372623,2014-12-08,3.79,2.99,8,11.37,1,8,0,0,0,0,16,87.17,4,15
372623,2014-12-09,3.79,2.99,8,72.01,3,8,0,0,0,0,16,49.27,4,16
372623,2014-12-10,3.79,2.99,11,67.04,4,11,0,0,0,0,26,129.89,13,26
372623,2014-12-11,4.19,2.99,7,0,0,7,0,0,0,0,13,37.71,4,12
372623,2014-12-12,4.19,2.99,6,16.76,1,5,0,0,0,0,14,129.89,6,14
372623,2014-12-15,4.19,2.99,10,25.14,2,8,0,0,0,0,17,58.66,6,16
372623,2014-12-16,4.19,2.99,11,0,0,11,0,0,0,0,16,96.37,6,16
372623,2014-12-17,4.19,2.99,7,41.9,2,7,0,0,0,0,12,16.76,3,12
372623,2014-12-18,4.19,2.99,10,8.38,2,10,0,0,0,0,11,41.9,5,11
372623,2014-12-19,4.19,2.99,8,41.9,1,8,0,0,0,0,7,16.76,1,7
372623,2014-12-22,4.19,2.99,3,0,0,3,0,0,0,0,12,25.14,1,11
372623,2014-12-23,4.19,2.99,6,16.76,1,6,0,0,0,0,11,33.52,4,10
372623,2014-12-24,4.19,2.99,4,0,0,4,0,0,0,0,4,46.09,2,3
372623,2014-12-25,4.19,2.99,0,0,0,0,0,0,0,0,2,0,0,2
372623,2014-12-26,4.19,2.99,2,0,0,2,0,0,0,0,5,12.57,2,5
372623,2014-12-29,4.19,2.99,8,4.19,1,8,0,0,0,0,13,75.42,6,13
372623,2014-12-30,4.19,2.99,9,20.95,2,9,0,0,0,0,16,50.28,5,15
372623,2014-12-31,4.19,2.99,2,16.76,2,2,0,0,0,0,9,20.95,3,9
372623,2015-01-01,4.19,2.99,3,0,0,3,0,0,0,0,3,0,0,3
372623,2015-01-02,4.19,2.99,11,8.38,1,11,0,0,0,0,10,33.52,3,10
372623,2015-01-05,4.19,2.99,11,4.19,1,11,0,0,0,0,18,142.46,8,17
372623,2015-01-06,4.19,2.99,16,37.71,6,15,0,0,0,0,27,87.99,11,26
372623,2015-01-07,4.19,2.99,5,16.76,1,5,0,0,0,0,30,146.65,11,26
372623,2015-01-08,4.19,2.99,5,16.76,2,4,0,0,0,0,11,54.47,4,10
372623,2015-01-09,4.19,2.99,11,4.19,1,11,0,0,0,0,21,301.68,8,20
372623,2015-01-12,4.19,2.99,5,8.38,1,5,0,0,0,0,26,79.61,7,26
372623,2015-01-13,4.19,2.99,15,8.38,2,15,0,0,0,0,20,71.23,7,20
372623,2015-01-14,4.19,2.99,9,4.19,1,9,0,0,0,0,26,108.94,7,23
372623,2015-01-15,4.19,2.99,7,0,0,7,0,0,0,0,15,54.47,6,13
372623,2015-01-16,4.19,2.99,3,4.19,1,3,0,0,0,0,12,58.66,6,11
372623,2015-01-19,4.19,2.99,6,8.38,1,6,0,0,0,0,16,71.23,5,14
372623,2015-01-20,4.19,2.99,10,37.71,3,10,0,0,0,0,16,217.88,7,16
372623,2015-01-21,4.19,2.99,7,37.71,3,7,0,0,0,0,30,87.99,4,28
372623,2015-01-22,4.19,2.99,15,54.47,3,13,0,0,0,0,17,71.23,4,17
372623,2015-01-23,4.19,2.99,12,0,0,12,0,0,0,0,16,62.85,6,16
372623,2015-01-26,4.19,2.99,7,12.57,3,6,0,0,0,0,15,75.42,8,14
372623,2015-01-27,4.19,2.99,13,54.47,5,10,0,0,0,0,20,121.51,10,19
372623,2015-01-28,4.19,2.99,14,8.38,2,13,1,0,0,1,22,71.23,5,22
372623,2015-01-29,4.19,2.99,15,83.8,5,12,0,0,0,0,31,251.4,14,31
372623,2015-01-30,4.19,2.99,6,4.19,1,6,0,0,0,0,13,37.71,3,13
372623,2015-02-02,4.19,2.99,6,4.19,1,6,0,0,0,0,22,71.23,4,21
372623,2015-02-03,4.19,2.99,10,0,0,10,0,0,0,0,34,222.07,9,34
372623,2015-02-04,4.19,2.99,9,29.33,3,9,0,0,0,0,29,201.12,16,29
372623,2015-02-05,4.19,2.99,10,8.38,1,10,0,0,0,0,15,117.32,8,15
372623,2015-02-06,4.19,2.99,8,0,0,8,0,0,0,0,19,108.94,9,16
372623,2015-02-09,4.19,2.99,10,16.76,2,10,0,0,0,0,14,46.09,5,13
372623,2015-02-10,4.19,2.99,8,41.9,5,8,0,0,0,0,31,121.51,7,29
372623,2015-02-11,4.19,2.99,10,12.57,2,10,0,0,0,0,16,83.8,8,16
372623,2015-02-12,4.19,2.99,7,8.38,2,7,0,0,0,0,21,83.8,9,21
372623,2015-02-13,4.19,2.99,8,8.38,2,8,0,0,0,0,20,129.89,7,18
372623,2015-02-16,4.19,2.99,9,25.14,4,8,0,0,0,0,12,37.71,6,11
372623,2015-02-17,4.19,2.99,9,12.57,1,8,0,0,0,0,22,150.84,10,21
372623,2015-02-18,4.19,2.99,8,20.95,2,8,0,0,0,0,18,134.08,10,18
372623,2015-02-19,4.19,2.99,9,37.71,2,7,0,0,0,0,20,33.52,6,19
372623,2015-02-20,4.19,2.99,4,0,0,4,0,0,0,0,20,54.47,6,17
372623,2015-02-23,4.19,2.99,12,167.6,5,12,0,0,0,0,16,142.46,7,16
372623,2015-02-24,4.19,2.99,14,62.85,6,13,0,0,0,0,21,75.42,5,21
372623,2015-02-25,4.19,2.99,15,20.95,3,15,0,0,0,0,24,62.85,7,18
372623,2015-02-26,4.19,2.99,8,29.33,3,8,0,0,0,0,19,180.17,8,19
372623,2015-02-27,4.19,2.99,12,33.52,3,12,0,0,0,0,22,62.85,6,22
372623,2015-03-02,4.19,2.99,15,75.42,3,15,0,0,0,0,24,92.18,5,23
372623,2015-03-03,4.19,2.99,14,8.38,1,13,0,0,0,0,20,196.93,10,19
372623,2015-03-04,4.19,2.99,14,67.04,4,14,0,0,0,0,20,259.78,6,17
372623,2015-03-05,4.19,2.99,13,25.14,3,13,0,0,0,0,25,54.47,8,25
372623,2015-03-06,4.19,2.99,17,50.28,3,16,0,0,0,0,23,104.75,9,22
372623,2015-03-09,4.19,2.99,10,20.95,1,10,0,0,0,0,20,113.13,12,20
372623,2015-03-10,4.19,2.99,14,67.04,4,14,0,0,0,0,22,58.66,7,20
372623,2015-03-11,4.19,2.99,13,37.71,4,13,0,0,0,0,19,37.71,5,18
372623,2015-03-12,4.19,2.99,9,8.38,1,8,0,0,0,0,26,163.41,9,23
372623,2015-03-13,4.19,2.93,20,37.71,3,19,0,0,0,0,18,255.59,5,18
372623,2015-03-16,4.19,2.93,9,50.28,4,9,0,0,0,0,21,104.75,7,20
372623,2015-03-17,4.19,2.93,14,8.38,2,13,0,0,0,0,29,255.59,14,27
372623,2015-03-18,4.19,2.93,8,50.28,1,8,0,0,0,0,18,113.13,7,17
372623,2015-03-19,4.19,2.93,9,4.19,1,9,0,0,0,0,20,87.99,7,19
372623,2015-03-20,4.19,2.93,12,16.76,3,11,0,0,0,0,10,213.69,5,10
372623,2015-03-23,4.19,2.99,6,33.52,2,6,0,0,0,0,25,62.85,7,23
372623,2015-03-24,4.19,2.99,12,16.76,1,12,0,0,0,0,19,96.37,7,18
372623,2015-03-25,4.19,2.99,13,20.95,3,13,0,0,0,0,13,46.09,3,12
372623,2015-03-26,4.19,2.99,6,4.19,1,6,0,0,0,0,14,46.09,4,14
372623,2015-03-27,4.19,2.99,7,8.38,1,7,0,0,0,0,16,62.85,6,15
372623,2015-03-30,4.19,2.99,15,62.85,4,15,0,0,0,0,16,117.32,7,16
372623,2015-03-31,4.19,2.99,14,8.38,2,13,0,0,0,0,22,20.95,3,21
372623,2015-04-01,4.19,2.99,14,29.33,3,13,0,0,0,0,17,92.18,6,15
372623,2015-04-02,4.19,2.99,12,8.38,1,12,0,0,0,0,18,100.56,4,18
372623,2015-04-03,4.19,2.99,7,29.33,2,5,0,0,0,0,10,12.57,2,10
372623,2015-04-06,4.19,2.99,13,29.33,4,13,0,0,0,0,19,167.6,7,18
372623,2015-04-07,4.19,2.99,8,0,0,8,0,0,0,0,23,71.23,8,22
372623,2015-04-08,4.19,2.99,13,20.95,2,11,0,0,0,0,23,79.61,9,23
372623,2015-04-09,4.19,2.99,10,37.71,4,10,0,0,0,0,17,67.04,8,16
372623,2015-04-10,4.19,2.99,10,71.23,2,9,0,0,0,0,17,125.7,6,16
372623,2015-04-13,4.19,2.99,4,29.33,2,3,0,0,0,0,21,41.9,3,21
372623,2015-04-14,4.19,2.99,9,29.33,3,9,0,0,0,0,20,67.04,6,19
372623,2015-04-15,4.19,2.99,9,50.28,2,9,0,0,0,0,31,71.23,10,31
372623,2015-04-16,4.19,2.99,11,29.33,2,11,0,0,0,0,20,62.85,5,18
372623,2015-04-17,4.19,2.99,8,8.38,1,8,0,0,0,0,16,104.75,3,15
372623,2015-04-20,4.19,2.99,8,12.57,3,8,0,0,0,0,16,46.09,4,16
372623,2015-04-21,4.19,2.99,11,53.84,4,11,0,0,0,0,22,104.75,8,20
372623,2015-04-22,4.19,2.99,11,8.38,1,11,0,0,0,0,19,79.61,8,18
372623,2015-04-23,4.19,2.99,13,41.9,4,13,0,0,0,0,18,37.71,2,18
372623,2015-04-24,4.19,2.99,18,50.28,3,17,0,0,0,0,19,155.03,6,18
372623,2015-04-27,4.19,2.99,3,0,0,3,0,0,0,0,24,75.42,9,23
372623,2015-04-28,4.19,2.99,8,16.76,1,7,0,0,0,0,25,79.61,8,25
372623,2015-04-29,4.19,2.99,19,87.99,2,17,0,0,0,0,20,175.98,6,16
372623,2015-04-30,4.19,2.99,14,33.52,1,13,0,0,0,0,20,104.75,7,20
372623,2015-05-01,4.19,2.99,14,67.04,4,13,0,0,0,0,24,121.51,7,22
372623,2015-05-04,4.19,2.99,9,58.66,4,8,0,0,0,0,14,8.38,1,14
372623,2015-05-05,4.19,2.99,5,37.71,2,5,0,0,0,0,20,50.28,5,20
372623,2015-05-06,4.19,2.99,8,46.09,2,8,0,0,0,0,22,155.03,12,21
372623,2015-05-07,4.19,2.99,7,4.19,1,7,0,0,0,0,14,54.47,2,14
372623,2015-05-08,4.19,2.99,3,0,0,3,0,0,0,0,9,121.51,7,9
372623,2015-05-11,4.19,2.99,4,8.38,1,4,0,0,0,0,14,79.61,6,14
372623,2015-05-12,4.19,2.99,7,33.52,3,7,0,0,0,0,20,83.8,9,19
372623,2015-05-13,4.19,2.99,2,4.19,1,2,0,0,0,0,15,134.08,8,15
372623,2015-05-14,4.19,2.99,1,0,0,1,0,0,0,0,5,20.95,3,5
372623,2015-05-15,4.19,2.99,4,0,0,4,0,0,0,0,16,58.66,7,16
372623,2015-05-18,4.19,2.99,10,16.76,2,10,0,0,0,0,9,41.9,3,9
372623,2015-05-19,4.19,2.99,5,20.95,2,5,0,0,0,0,21,100.56,9,20
372623,2015-05-20,4.19,2.99,4,0,0,4,0,0,0,0,20,54.47,6,19
372623,2015-05-21,4.19,2.99,11,54.47,3,11,0,0,0,0,20,67.04,6,19
372623,2015-05-22,4.19,2.99,7,8.38,1,6,0,0,0,0,13,134.08,5,13
372623,2015-05-25,4.19,2.99,2,0,0,2,0,0,0,0,7,4.19,1,7
372623,2015-05-26,4.19,2.99,7,8.38,1,7,0,0,0,0,17,159.22,8,16
372623,2015-05-27,4.19,2.99,7,29.33,3,7,0,0,0,0,21,58.66,5,20
372623,2015-05-28,4.19,2.99,8,12.57,1,8,0,0,0,0,32,205.31,14,31
372623,2015-05-29,4.19,2.99,5,16.76,1,5,0,0,0,0,21,62.85,7,17
372623,2015-06-01,4.19,2.99,9,71.23,6,7,0,0,0,0,20,163.41,9,19
372623,2015-06-02,4.19,2.99,11,33.52,4,11,0,0,0,0,23,163.41,12,20
372623,2015-06-03,4.19,2.99,6,8.38,2,6,0,0,0,0,18,79.61,4,18
372623,2015-06-04,4.19,2.99,15,29.33,4,13,0,0,0,0,19,62.85,7,18
372623,2015-06-05,4.19,2.99,8,0,0,8,0,0,0,0,16,50.28,4,15
372623,2015-06-08,4.19,2.99,11,20.95,3,11,0,0,0,0,15,71.23,5,15
372623,2015-06-09,4.19,2.99,8,16.76,2,8,0,0,0,0,15,41.9,6,15
372623,2015-06-10,4.19,2.99,7,16.76,2,7,0,0,0,0,21,159.22,10,21
372623,2015-06-11,4.19,2.99,7,20.95,1,7,0,0,0,0,23,113.13,9,23
372623,2015-06-12,4.19,2.99,7,25.14,2,6,0,0,0,0,13,29.33,3,13
372623,2015-06-15,4.19,2.99,5,0,0,5,0,0,0,0,19,175.98,9,19
372623,2015-06-16,4.19,2.99,11,16.76,1,11,0,0,0,0,18,83.8,7,17
372623,2015-06-17,4.19,2.99,8,16.76,2,8,0,0,0,0,10,4.19,1,10
372623,2015-06-18,4.19,2.99,11,46.09,3,11,0,0,0,0,17,41.9,5,17
372623,2015-06-19,4.19,2.99,3,0,0,3,0,0,0,0,7,25.14,1,7
372623,2015-06-22,4.19,2.99,11,0,0,10,0,0,0,0,11,184.36,7,10
372623,2015-06-23,4.19,2.99,11,58.66,6,11,0,0,0,0,15,184.36,8,13
372623,2015-06-24,4.19,2.99,5,16.76,1,5,0,0,0,0,19,54.47,5,19
372623,2015-06-25,4.19,2.99,4,20.95,2,4,0,0,0,0,15,33.52,4,15
372623,2015-06-26,4.19,2.99,7,8.38,1,7,0,0,0,0,6,0,0,6
372623,2015-06-29,4.19,2.99,10,12.57,1,9,0,0,0,0,15,79.61,5,15
372623,2015-06-30,4.19,2.99,4,4.19,1,4,0,0,0,0,12,100.56,6,12
372623,2015-07-01,4.19,2.99,8,8.38,2,7,1,0,0,1,16,75.42,7,15
372623,2015-07-02,4.19,2.99,12,16.76,1,12,0,0,0,0,32,41.9,6,31
372623,2015-07-03,4.19,2.99,6,12.57,2,5,0,0,0,0,10,62.85,3,9
372623,2015-07-06,4.19,2.99,4,4.19,1,4,0,0,0,0,18,67.04,4,18
372623,2015-07-07,4.19,2.99,9,29.33,3,9,1,4.19,1,1,24,259.78,11,21
372623,2015-07-08,4.19,2.99,9,41.9,1,9,0,0,0,0,22,67.04,5,21
372623,2015-07-09,4.19,2.99,7,16.76,2,7,0,0,0,0,22,113.13,8,21
196147,2014-01-01,6.79,9.69,2,47.53,2,2,0,0,0,0,1,0,0,1
196147,2014-01-02,6.79,9.69,9,149.38,5,8,0,0,0,0,17,239.75,7,17
196147,2014-01-03,6.79,9.78,1,0,0,1,0,0,0,0,13,101.85,6,12
196147,2014-01-06,6.79,9.69,7,28.56,2,6,0,0,0,0,29,390.04,14,29
196147,2014-01-07,6.79,9.78,11,170.45,3,11,0,0,0,0,30,194.32,8,24
196147,2014-01-08,6.79,9.61,15,122.22,4,12,0,0,0,0,31,318.64,10,23
196147,2014-01-09,6.79,9.78,4,52.7,2,4,0,0,0,0,24,328.23,10,21
196147,2014-01-10,6.79,9.78,3,0,0,3,0,0,0,0,31,594.93,19,30
196147,2014-01-13,6.79,9.69,5,40.74,1,4,0,0,0,0,22,352.07,11,22
196147,2014-01-14,6.79,9.69,8,20.37,2,8,0,0,0,0,30,374.15,15,29
196147,2014-01-15,6.79,9.52,14,81.48,4,14,0,0,0,0,32,237.65,9,30
196147,2014-01-16,6.79,9.72,13,78.86,5,11,0,0,0,0,35,199.65,11,30
196147,2014-01-17,6.79,9.72,7,6.79,1,7,0,0,0,0,22,217.28,10,21
196147,2014-01-20,6.79,9.72,8,6.79,1,8,0,0,0,0,21,98.56,5,20
196147,2014-01-21,6.79,9.72,9,54.99,2,7,0,0,0,0,28,194.32,9,26
196147,2014-01-22,6.79,9.63,9,47.53,2,9,0,0,0,0,23,179.25,7,20
196147,2014-01-23,6.79,8.47,5,0,0,5,0,0,0,0,23,251.23,11,21
196147,2014-01-24,6.79,6.79,8,40.74,3,7,0,0,0,0,24,324.03,11,23
196147,2014-01-27,6.79,8.47,13,0,0,10,0,0,0,0,23,166.46,8,22
196147,2014-01-28,6.79,9.52,10,33.95,1,10,0,0,0,0,29,278.39,10,26
196147,2014-01-29,6.79,8.47,8,27.16,1,6,0,0,0,0,18,325.92,11,18
196147,2014-01-30,6.79,8.47,9,88.2,1,9,0,0,0,0,18,213.29,10,17
196147,2014-01-31,6.79,6.21,4,0,0,4,0,0,0,0,20,193.48,5,15
196147,2014-02-03,6.79,8.44,5,0,0,5,0,0,0,0,21,172.46,7,20
196147,2014-02-04,6.79,8.44,6,102.06,2,4,0,0,0,0,23,271.6,11,21
196147,2014-02-05,6.79,8.44,10,47.24,4,10,0,0,0,0,20,442.75,13,20
196147,2014-02-06,6.79,8.44,7,16.98,1,7,0,0,0,0,20,348.09,7,19
196147,2014-02-07,8.49,8.44,6,16.98,1,6,0,0,0,0,12,110.37,5,11
196147,2014-02-10,8.49,8.44,6,8.49,1,6,0,0,0,0,21,331.08,8,20
196147,2014-02-11,8.49,8.44,3,0,0,3,0,0,0,0,26,314.13,12,25
196147,2014-02-12,8.49,8.44,8,21.39,1,8,0,0,0,0,13,169.8,6,13
196147,2014-02-13,8.49,8.44,3,8.49,1,3,0,0,0,0,17,178.29,6,15
196147,2014-02-14,8.49,8.44,5,16.98,1,5,0,0,0,0,5,169.8,4,5
196147,2014-02-17,8.49,8.44,2,0,0,2,0,0,0,0,12,101.88,4,12
196147,2014-02-18,8.49,8.44,9,118.86,4,9,0,0,0,0,22,235.17,8,21
196147,2014-02-19,8.49,8.44,8,59.43,2,8,0,0,0,0,16,161.31,5,15
196147,2014-02-20,8.49,8.44,7,263.19,3,7,0,0,0,0,14,135.84,4,13
196147,2014-02-21,8.49,8.44,4,0,0,4,0,0,0,0,21,356.58,9,19
196147,2014-02-24,8.49,8.44,13,59.43,2,12,0,0,0,0,19,288.66,8,18
196147,2014-02-25,8.49,8.44,6,42.45,2,5,0,0,0,0,17,144.33,7,17
196147,2014-02-26,8.49,8.44,7,33.96,3,7,0,0,0,0,22,407.52,11,19
196147,2014-02-27,8.49,8.44,8,67.92,2,8,0,0,0,0,15,203.76,7,15
196147,2014-02-28,8.49,8.44,7,76.41,3,7,0,0,0,0,15,161.31,4,15
196147,2014-03-03,8.49,8.44,9,8.49,1,9,0,0,0,0,18,314.13,10,17
196147,2014-03-04,8.49,8.44,4,0,0,4,0,0,0,0,19,93.39,3,17
196147,2014-03-05,8.49,8.44,9,0,0,9,0,0,0,0,14,203.76,6,14
196147,2014-03-06,8.49,8.44,8,16.98,1,8,0,0,0,0,26,322.62,11,26
196147,2014-03-07,8.49,8.44,1,0,0,1,0,0,0,0,22,297.15,10,21
196147,2014-03-10,8.49,8.44,11,8.49,1,11,0,0,0,0,15,161.31,7,14
196147,2014-03-11,8.49,8.44,12,0,0,12,0,0,0,0,26,212.25,8,25
196147,2014-03-12,8.49,8.44,11,42.45,2,11,0,0,0,0,16,390.54,8,15
196147,2014-03-13,8.49,8.44,8,59.43,2,8,0,0,0,0,35,458.46,10,34
196147,2014-03-14,8.49,8.44,3,0,0,3,0,0,0,0,17,178.29,6,17
196147,2014-03-17,8.49,8.44,7,8.49,1,7,0,0,0,0,20,161.31,6,19
196147,2014-03-18,8.49,8.44,7,186.78,4,7,0,0,0,0,26,407.52,11,23
196147,2014-03-19,8.49,8.44,8,101.88,3,6,0,0,0,0,27,246.21,10,27
196147,2014-03-20,8.49,8.44,4,50.94,1,4,0,0,0,0,20,322.62,9,20
196147,2014-03-21,8.49,8.42,2,0,0,2,0,0,0,0,16,331.11,8,16
196147,2014-03-24,8.49,8.42,5,33.96,1,4,0,0,0,0,15,144.33,4,15
196147,2014-03-25,8.49,8.4,6,67.92,3,5,0,0,0,0,25,399.03,10,24
196147,2014-03-26,8.49,8.4,11,8.49,1,10,0,0,0,0,23,356.58,10,23
196147,2014-03-27,8.49,8.4,8,67.92,1,7,0,0,0,0,27,500.91,15,24
196147,2014-03-28,8.49,9.72,5,16.98,1,5,0,0,0,0,8,101.88,2,8
196147,2014-03-31,8.49,9.72,8,59.43,2,7,0,0,0,0,18,203.76,7,17
196147,2014-04-01,8.49,9.72,8,127.35,5,7,0,0,0,0,21,322.62,8,21
196147,2014-04-02,8.49,9.72,8,16.98,1,7,0,0,0,0,27,416.01,13,25
196147,2014-04-03,8.49,9.72,11,76.41,2,11,0,0,0,0,16,195.27,5,15
196147,2014-04-04,8.49,9.72,9,16.98,1,6,0,0,0,0,18,288.66,6,17
196147,2014-04-07,8.49,9.72,8,84.9,2,8,0,0,0,0,16,271.68,6,14
196147,2014-04-08,8.49,9.72,12,152.82,5,11,0,0,0,0,21,339.6,10,20
196147,2014-04-09,8.49,9.72,12,16.98,2,12,0,0,0,0,16,178.29,7,16
196147,2014-04-10,8.49,9.72,10,127.35,1,10,0,0,0,0,27,551.85,13,23
196147,2014-04-11,8.49,9.72,4,33.96,1,4,0,0,0,0,21,229.23,7,21
196147,2014-04-14,8.49,9.72,7,59.43,2,7,0,0,0,0,26,288.66,12,24
196147,2014-04-15,8.49,9.72,4,50.94,1,4,0,0,0,0,29,237.72,10,26
196147,2014-04-16,8.49,9.66,12,186.78,5,11,0,0,0,0,16,288.66,7,15
196147,2014-04-17,8.49,9.66,5,42.45,1,5,0,0,0,0,27,653.73,12,23
196147,2014-04-18,8.49,9.66,6,101.88,3,6,0,0,0,0,15,169.8,7,14
196147,2014-04-21,8.49,9.66,4,0,0,4,0,0,0,0,18,280.17,7,18
196147,2014-04-22,8.49,9.66,8,42.45,2,8,0,0,0,0,29,271.68,9,28
196147,2014-04-23,8.49,9.66,7,50.94,1,6,0,0,0,0,20,220.74,7,20
196147,2014-04-24,8.49,9.66,8,42.45,3,6,0,0,0,0,19,254.7,9,18
196147,2014-04-25,8.49,9.66,10,42.45,1,10,1,0,0,1,11,33.96,2,10
196147,2014-04-28,8.49,7.85,9,16.98,1,9,0,0,0,0,19,246.21,4,18
196147,2014-04-29,8.49,9.65,8,16.98,1,8,1,0,0,1,30,356.58,9,30
196147,2014-04-30,8.49,9.66,6,25.47,1,6,0,0,0,0,28,416.01,15,27
196147,2014-05-01,8.49,9.66,9,25.47,2,8,0,0,0,0,15,161.31,7,15
196147,2014-05-02,8.49,9.66,12,93.39,3,12,0,0,0,0,18,93.39,5,16
196147,2014-05-05,8.49,9.66,10,152.82,6,10,0,0,0,0,20,152.82,5,18
196147,2014-05-06,8.49,9.66,7,84.9,2,7,0,0,0,0,29,220.74,8,26
196147,2014-05-07,8.49,9.66,12,8.49,1,11,0,0,0,0,28,568.83,13,28
196147,2014-05-08,8.49,6.79,8,25.47,1,8,0,0,0,0,22,373.56,6,22
196147,2014-05-09,8.49,6.79,5,93.39,2,5,0,0,0,0,22,305.64,8,18
196147,2014-05-12,6.79,6.79,6,74.69,2,6,0,0,0,0,21,251.23,9,21
196147,2014-05-13,6.79,6.79,7,0,0,7,0,0,0,0,32,312.34,14,28
196147,2014-05-14,6.79,6.79,8,6.79,1,8,0,0,0,0,34,271.6,11,28
196147,2014-05-15,6.79,6.79,11,33.95,1,10,0,0,0,0,28,298.76,11,25
196147,2014-05-16,6.79,6.79,5,13.58,1,5,0,0,0,0,19,61.11,5,18
196147,2014-05-19,6.79,6.79,9,47.53,2,8,0,0,0,0,15,47.53,5,15
196147,2014-05-20,6.79,6.79,7,0,0,7,0,0,0,0,23,346.29,12,21
196147,2014-05-21,6.79,6.79,10,81.48,3,10,0,0,0,0,21,135.8,10,20
196147,2014-05-22,6.79,6.69,9,88.27,2,9,0,0,0,0,19,149.38,7,17
196147,2014-05-23,6.79,6.79,4,20.37,1,4,0,0,0,0,14,237.65,8,13
196147,2014-05-26,6.79,6.79,1,0,0,1,0,0,0,0,2,0,0,2
196147,2014-05-27,6.79,6.79,6,0,0,6,0,0,0,0,15,210.49,8,15
196147,2014-05-28,6.79,6.79,6,108.64,2,6,0,0,0,0,20,339.5,9,20
196147,2014-05-29,6.79,6.79,4,27.16,1,4,0,0,0,0,22,312.34,12,19
196147,2014-05-30,6.79,6.79,3,40.74,2,3,0,0,0,0,23,373.45,13,20
196147,2014-06-02,6.79,6.79,8,40.74,2,8,0,0,0,0,13,203.7,5,13
196147,2014-06-03,6.79,6.79,4,0,0,4,0,0,0,0,23,244.44,10,21
196147,2014-06-04,6.79,6.79,13,156.17,3,13,0,0,0,0,23,373.45,12,21
196147,2014-06-05,6.79,6.79,7,33.95,3,6,0,0,0,0,25,387.03,9,25
196147,2014-06-06,6.79,6.79,5,20.37,1,4,0,0,0,0,18,142.59,5,17
196147,2014-06-09,6.79,6.79,5,13.58,1,5,0,0,0,0,28,217.28,10,26
196147,2014-06-10,6.79,6.79,7,47.53,2,7,0,0,0,0,27,190.12,9,26
196147,2014-06-11,6.79,6.79,9,122.22,4,8,0,0,0,0,17,183.33,8,17
196147,2014-06-12,6.79,6.79,7,20.37,2,7,0,0,0,0,24,251.23,9,24
196147,2014-06-13,6.79,6.79,8,183.33,4,8,0,0,0,0,18,203.7,7,18
